id,title,url,image,sale_price,original_price,brand,sizes,detail_images,description
-2736370337345689424,Giày Adidas Nam Nữ Chính Hãng - Pureboost Light Shoes - Màu Đen | JapanSport IH2466,https://giaynhatchinhhang.vn/adidas-pureboost-light-ih2466,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/cb489e8c-07ab-4b75-aab1-649cbcdef0aa.jpg?v=1735550927997,1.580.000₫,4.100.000₫,Adidas,"['36', '36.5', '37', '38', '38.5', '39', '40']",https://bizweb.dktcdn.net/100/347/092/products/cb489e8c-07ab-4b75-aab1-649cbcdef0aa.jpg?v=1735550927997;https://bizweb.dktcdn.net/100/347/092/products/25dd2034-783a-4185-8dcb-08fce6e7451e.jpg?v=1735550931233;https://bizweb.dktcdn.net/100/347/092/products/a86ccbb0-6c63-4016-b084-3bb9f78b28e9.jpg?v=1735550933577;https://bizweb.dktcdn.net/100/347/092/products/85db105f-a85a-4bb0-a4fb-880edd8d09ad.jpg?v=1735550933577;https://bizweb.dktcdn.net/100/347/092/products/02ba238b-6f66-43a8-a9ec-b0af8c2dc443.jpg?v=1735550933577;https://bizweb.dktcdn.net/100/347/092/products/7df1e14b-9a66-48f6-9d02-942de14554a9.jpg?v=1735550935257;https://bizweb.dktcdn.net/100/347/092/products/4f57f864-047a-4cda-a589-52a7f57436be.jpg?v=1735550935257;https://bizweb.dktcdn.net/100/347/092/products/e4b9bb42-5f71-4883-aab4-25d042f48a9f.jpg?v=1735550924210,"Giày chạy bộ có đệm được làm một phần bằng vật liệu tái chế.;Bất cứ nơi nào bạn đến, hãy luôn tràn đầy năng lượng trong đôi giày chạy bộ adidas dành cho trẻ em này. Đế giữa BOOST toàn bộ đệm cho các lần chạy và cuộc phiêu lưu hàng ngày của bạn và phần trên bằng lưới kỹ thuật tối đa hóa luồng không khí để tạo cảm giác mát mẻ, thoáng mát. Việc chuyển đổi từ đường bộ sang đường mòn rồi đến vỉa hè trở nên dễ dàng và trơn tru nhờ đế ngoài Stretchweb có độ bám tốt.;Sản phẩm này có ít nhất 20% vật liệu tái chế. Bằng cách tái sử dụng các vật liệu đã được tạo ra, chúng tôi giúp giảm thiểu chất thải và sự phụ thuộc của chúng tôi vào các nguồn tài nguyên hữu hạn cũng như giảm dấu chân của các sản phẩm chúng tôi sản xuất.;THÔNG TIN SẢN PHẨM;Vừa vặn;Khóa ren;Mặt trên bằng lưới;Lớp lót bằng vải;Đế giữa BOOST;Độ cao đế giữa: 9 mm (gót giày 30 mm / bàn chân trước 21 mm);Đế ngoài bằng cao su Stretchweb;Chứa ít nhất 20% thành phần tái chế;Nhập khẩu;Màu sản phẩm: Đen lõi / Trắng mây;Mã sản phẩm: IH2466"
9088166560564489623,Giày Adidas Nam Chính hãng - EQ21 Run - Màu Trắng | JapanSport GW6728,https://giaynhatchinhhang.vn/adidas-eq21-run-gw6728,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/462638942-952732836190550-3440486636283882322-n.jpg?v=1735191056710,1.350.000₫,2.500.000₫,adidas,"['39', '40', '40.5', '41', '42', '42.5', '43', '44', '44.5']",https://bizweb.dktcdn.net/100/347/092/products/462638942-952732836190550-3440486636283882322-n.jpg?v=1735191056710;https://bizweb.dktcdn.net/100/347/092/products/470056927-1773315360171416-5469892766109559134-n.jpg?v=1735191079177;https://bizweb.dktcdn.net/100/347/092/products/471246481-956553523050014-7828177997055935860-n.jpg?v=1735191085687;https://bizweb.dktcdn.net/100/347/092/products/466964493-1102439464916359-9179259676485110828-n.jpg?v=1735191085687;https://bizweb.dktcdn.net/100/347/092/products/462652682-1720334195414994-3093947909532266321-n.jpg?v=1735191085687;https://bizweb.dktcdn.net/100/347/092/products/467470434-1720453161831090-8255709095639471151-n.jpg?v=1735191083223;https://bizweb.dktcdn.net/100/347/092/products/464987044-623010673626791-4992527498782665100-n.jpg?v=1735191087987;https://bizweb.dktcdn.net/100/347/092/products/467536100-2155575591512053-7357910385069220514-n.jpg?v=1735191087987,
-4186997354538476538,Giày Adidas Chính Hãng - Climawarm Bounce - Màu Đen | JapanSport IF4311,https://giaynhatchinhhang.vn/adidas-climawarm-bounce-if4311,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/f0509358e1d74ec49f2fda839040ec6c.jpg?v=1735186148070,1.480.000₫,,ADIDAS GLOBAL,"['40', '41', '42', '42.5', '43']",https://bizweb.dktcdn.net/100/347/092/products/f0509358e1d74ec49f2fda839040ec6c.jpg?v=1735186148070;https://bizweb.dktcdn.net/100/347/092/products/738750c6957f4eb7b6060b7cd663baa5.jpg?v=1735186149947;https://bizweb.dktcdn.net/100/347/092/products/bf09d385550f4d7a8126e7c66f44b648.jpg?v=1735186150830;https://bizweb.dktcdn.net/100/347/092/products/fff9c6722fc54720bf23181e4783caf7.jpg?v=1735186206450;https://bizweb.dktcdn.net/100/347/092/products/907f64ea3efc4d95817a987608086490.jpg?v=1735186207223,"adidas Climawarm Bounce 'Black White'   IF4311;Kết hợp phong cách thanh lịch với các tính năng hiệu suất tiên tiến. Được thiết kế cho lối sống năng động, đôi giày chạy bộ này có đệm và hỗ trợ đặc biệt, đảm bảo sự thoải mái trong quá trình tập luyện hoặc các hoạt động hàng ngày. Phần trên thoáng khí cung cấp khả năng thông gió trong khi vẫn giữ được sự vừa vặn, khiến chúng trở nên hoàn hảo cho cả chạy bộ và trang phục thường ngày. Với phối màu đen và trắng đa năng, đôi giày này kết hợp liền mạch giữa thời trang và chức năng, nâng tầm bất kỳ trang phục thể thao hay thường ngày nào.;Chi tiết:;Mã sản phẩm: IF4311;Ngày phát hành: 08/02/2023"
7539588954735877731,Dép Adidas Chính Hãng - ADILETTE 22 - Màu Trắng | JapanSport HQ4672,https://giaynhatchinhhang.vn/adidas-adilette-22-hq4672,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/hq4672-s1.jpg?v=1735038848547,680.000₫,1.500.000₫,Adidas,"['38', '39', '40.5', '44.5']",https://bizweb.dktcdn.net/100/347/092/products/hq4672-s1.jpg?v=1735038848547;https://bizweb.dktcdn.net/100/347/092/products/hq4672-s3.jpg?v=1735038849233;https://bizweb.dktcdn.net/100/347/092/products/hq4672-s4.jpg?v=1735038849910;https://bizweb.dktcdn.net/100/347/092/products/hq4672-s5.jpg?v=1735038850593;https://bizweb.dktcdn.net/100/347/092/products/hq4672-s6.jpg?v=1735038851083;https://bizweb.dktcdn.net/100/347/092/products/hq4672-s7.jpg?v=1735038851603;https://bizweb.dktcdn.net/100/347/092/products/hq4672-s9.jpg?v=1735038852110;https://bizweb.dktcdn.net/100/347/092/products/hq4672-s10.jpg?v=1735038852597,"ĐÔI DÉP ĐẬM CHẤT TƯƠNG LAI NÀY CÓ NGUỒN GỐC TỰ NHIÊN.;Bạn đã sẵn sàng chinh phục thế giới hay chỉ muốn đá nước tại hồ bơi? Mang ngay đôi dép adidas adilette 22 vào vì lúc đó chẳng có gì làm khó được bạn. Với thiết kế nguyên khối cho cảm giác thoải mái tối ưu, đôi dép này có thể đồng hành cùng bạn mọi lúc mọi nơi. Thiết kế hướng tới tương lai lấy cảm hứng từ địa hình và hành trình khám phá không gian. Chất liệu sinh học tự nhiên nâng niu từng sải bước để bạn có thể tiếp tục khám phá suốt ngày dài. Sản phẩm này làm từ tối thiểu 20% chất liệu tái tạo. Chuyển sang các nguồn chất liệu tái tạo mang tới nhiều lựa chọn hơn để giảm phụ thuộc vào các nguồn tài nguyên hữu hạn. Chúng tôi lựa chọn các chất liệu tái tạo vì đó là tài nguyên thiên nhiên có thể được trồng trọt lại được. Khác với chất liệu có nguồn gốc từ nhiên liệu hóa thạch sẽ bị cạn kiệt sau khi sử dụng.;Thông tin chi tiết;Dáng regular fit;Dáng slip-on;Chất liệu EVA sinh học nguyên khối chứa 25% hàm lượng thực vật có nguồn gốc từ mía;Có chứa tối thiểu 20% chất liệu tái tạo;Màu sản phẩm: Màu Trắng;Mã sản phẩm:"
2090962001395075949,Giày Adidas Chính hãng - Ultrabounce Nữ - Màu Trắng | JapanSport IG7284,https://giaynhatchinhhang.vn/adidas-eq21-run-ig7284,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/adidas-eq21-run-ig7284-01.jpg?v=1734978861130,1.080.000₫,2.500.000₫,adidas,"['36', '36.5', '37', '38', '38.5']",https://bizweb.dktcdn.net/100/347/092/products/adidas-eq21-run-ig7284-01.jpg?v=1734978861130;https://bizweb.dktcdn.net/100/347/092/products/adidas-eq21-run-ig7284-02.jpg?v=1734978861727;https://bizweb.dktcdn.net/100/347/092/products/adidas-eq21-run-ig7284-03.jpg?v=1734978862570;https://bizweb.dktcdn.net/100/347/092/products/adidas-eq21-run-ig7284-04.jpg?v=1734978863203;https://bizweb.dktcdn.net/100/347/092/products/adidas-eq21-run-ig7284-05.jpg?v=1734978863817;https://bizweb.dktcdn.net/100/347/092/products/adidas-eq21-run-ig7284-06.jpg?v=1734978864453;https://bizweb.dktcdn.net/100/347/092/products/adidas-eq21-run-ig7284-07.jpg?v=1734978864863;https://bizweb.dktcdn.net/100/347/092/products/adidas-eq21-run-ig7284-08.jpg?v=1734978865503,"Giày chạy bộ hiện đại được làm một phần từ vật liệu tái chế.;Đôi giày chạy bộ adidas này là sự đánh cược thắng lợi về nhiều mặt. Chúng được thiết kế để mang lại sự thoải mái nhờ lớp đệm Bounce nhẹ. Mặt trên bằng lưới thoáng khí giúp chân bạn luôn mát mẻ, trong khi đế ngoài bằng cao su không để lại dấu vết giúp bạn nổi bật trên sân và đường phố. Từ quan điểm phong cách, rõ ràng là nó cách xa phần còn lại.;Bên ngoài chứa ít nhất 50% vật liệu tái chế. Sản phẩm này chỉ là một trong những giải pháp của chúng tôi nhằm giúp chấm dứt rác thải nhựa.;THÔNG TIN SẢN PHẨM;Khóa ren;Mặt trên bằng lưới;Đế giữa Bounce;Lớp lót bằng vải;Đế ngoài bằng cao su không để lại dấu vết;Mặt trên chứa tối thiểu 50% thành phần tái chế;Màu sắc: Cloud White / Core Black / Lucid Lemon;Mã sản phẩm: IG7284"
7030860371792264203,Giày Adidas Chính Hãng - EQ19 RUN - Màu Trắng| JapanSport JR0248,https://giaynhatchinhhang.vn/adidas-eq19-run-jr0248,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/giay-adidas-eq19-run-jr0248-01.jpg?v=1734897923070,1.180.000₫,2.000.000₫,ADIDAS GLOBAL,"['36', '36.5', '37', '38', '38.5', '39', '40', '40.5', '41', '42', '42.5', '43', '44', '44.5']",https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-eq19-run-jr0248-01.jpg?v=1734897923070;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-eq19-run-jr0248-02.jpg?v=1734897923610;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-eq19-run-jr0248-03.jpg?v=1734897924373;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-eq19-run-jr0248-04.jpg?v=1734897924913;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-eq19-run-jr0248-05.jpg?v=1734897925447;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-eq19-run-jr0248-06.jpg?v=1734897926203;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-eq19-run-jr0248-07.jpg?v=1734897926760,"EQ19 RUN JR0248;GIÀY SIÊU BỀN.Không quan trọng bạn đi bao xa. Bốn khối, hoặc bốn dặm. Dù bạn che phủ mặt đất nào, đôi giày chạy bộ adidas này đều đệm cho mọi lần cất cánh và hạ cánh, nhờ vào đế giữa Cloudfoam. Họ tăng cường yếu tố thở, vì vậy trong khi bạn ra ngoài cung cấp cho nó những gì bạn có, họ đang cung cấp một số cứu trợ mát mẻ.;THÔNG SỐ;Đóng ren;Dệt may phía trên với hỗ trợ TPU;Cảm giác thoáng khí cao;Dệt may lót;Đế giữa của Cloudfoam;Đế giày cao su;Màu sắc: Trắng mây / Trắng mây / Đen lõi;Mã sản phẩm: JR0248"
-6005358821619895916,Giày Adidas Nam Chính Hãng - SUPERNOVA ETERNO - Màu trắng | JapanSport ID1285,https://giaynhatchinhhang.vn/adidas-supernova-eterno-id1285,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/adidas-supernova-eterno-id1285-1.jpg?v=1734717548140,1.580.000₫,3.200.000₫,Adidas,"['40', '40.5', '41', '42', '42.5', '43', '44']",https://bizweb.dktcdn.net/100/347/092/products/adidas-supernova-eterno-id1285-1.jpg?v=1734717548140;https://bizweb.dktcdn.net/100/347/092/products/adidas-supernova-eterno-id1285-4.jpg?v=1734717996787;https://bizweb.dktcdn.net/100/347/092/products/adidas-supernova-eterno-id1285-8.jpg?v=1734717998850;https://bizweb.dktcdn.net/100/347/092/products/adidas-supernova-eterno-id1285-5.jpg?v=1734718000880;https://bizweb.dktcdn.net/100/347/092/products/adidas-supernova-eterno-id1285-6.jpg?v=1734718000880;https://bizweb.dktcdn.net/100/347/092/products/adidas-supernova-eterno-id1285-2.jpg?v=1734718000880;https://bizweb.dktcdn.net/100/347/092/products/adidas-supernova-eterno-id1285-3.jpg?v=1734718000880;https://bizweb.dktcdn.net/100/347/092/products/adidas-supernova-eterno-id1285-7.jpg?v=1734717998850,
-3775429721973802166,Giày Adidas Nam Chính Hãng - Galaxy 6 - Màu xám | JapanSport GW4140,https://giaynhatchinhhang.vn/adidas-galaxy-6-gw4140,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/gw4140-s1.jpg?v=1734279123387,1.050.000₫,1.800.000₫,Adidas Japan,"['39', '40', '40.5', '41', '42', '42.5', '43', '44', '44.5']",https://bizweb.dktcdn.net/100/347/092/products/gw4140-s1.jpg?v=1734279123387;https://bizweb.dktcdn.net/100/347/092/products/gw4140-s3.jpg?v=1734279123877;https://bizweb.dktcdn.net/100/347/092/products/gw4140-s4.jpg?v=1734279124583;https://bizweb.dktcdn.net/100/347/092/products/gw4140-s5.jpg?v=1734279124863;https://bizweb.dktcdn.net/100/347/092/products/gw4140-s6.jpg?v=1734279125357;https://bizweb.dktcdn.net/100/347/092/products/gw4140-s9.jpg?v=1734279125647;https://bizweb.dktcdn.net/100/347/092/products/gw4140-s10.jpg?v=1734279125963,"Giày chạy Adidas Nam Chính Hãng - Galaxy 6 - Màu xám GW4140;MỘT GIÀY THỂ THAO, THOẢI MÁI ĐƯỢC LÀM BẰNG CHẤT LIỆU TÁI CHẾ.;Ren lên và đi. Những đôi giày chạy bộ adidas này sẽ giúp bạn thoải mái, dù bạn có chạy vào cuối ngày hay không. Một đôi giày tuyệt vời hàng ngày, chúng có phần trên bằng lưới nhẹ và thoáng mát để giữ cho đôi chân của bạn luôn mát mẻ và đế giữa Cloudfoam để tạo sự thư thái. Đế ngoài bằng cao su được thiết kế để giữ chắc trên mọi bề mặt, từ cỏ ướt đến đất sét chậm. Lên kế hoạch mà không cần thay giày. Được làm bằng một loạt các vật liệu tái chế, phần trên này có ít nhất 50% nội dung tái chế. Sản phẩm này chỉ là một trong những giải pháp của chúng tôi để giúp chấm dứt rác thải nhựa.;THÔNG TIN CHI TIẾT SẢN PHẨM;Đóng ren;Dệt may trên;OrthoLite® sockliner;Đế giữa của Cloudfoam;Dệt may lót;Đế giày cao su;Upper chứa tối thiểu 50% nội dung tái chế"
-3545142398587049570,Giày Adidas Chính hãng - Ultrabounce Run - Màu Đen | JapanSport HQ1302,https://giaynhatchinhhang.vn/adidas-ultrabounce-run-hq1302,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/giay-ultrabounce-thieu-nien-djen-hq1302-01-standard.jpg?v=1734080908703,1.350.000₫,2.400.000₫,adidas,"['36.5', '37']",https://bizweb.dktcdn.net/100/347/092/products/giay-ultrabounce-thieu-nien-djen-hq1302-01-standard.jpg?v=1734080908703;https://bizweb.dktcdn.net/100/347/092/products/giay-ultrabounce-thieu-nien-djen-hq1302-02-standard-hover.jpg?v=1734080909203;https://bizweb.dktcdn.net/100/347/092/products/giay-ultrabounce-thieu-nien-djen-hq1302-03-standard.jpg?v=1734080910100;https://bizweb.dktcdn.net/100/347/092/products/giay-ultrabounce-thieu-nien-djen-hq1302-04-standard.jpg?v=1734080910763;https://bizweb.dktcdn.net/100/347/092/products/giay-ultrabounce-thieu-nien-djen-hq1302-05-standard.jpg?v=1734080911477;https://bizweb.dktcdn.net/100/347/092/products/giay-ultrabounce-thieu-nien-djen-hq1302-06-standard.jpg?v=1734080912167;https://bizweb.dktcdn.net/100/347/092/products/giay-ultrabounce-thieu-nien-djen-hq1302-09-standard.jpg?v=1734080912860;https://bizweb.dktcdn.net/100/347/092/products/giay-ultrabounce-thieu-nien-djen-hq1302-41-detail.jpg?v=1734080913620;https://bizweb.dktcdn.net/100/347/092/products/giay-ultrabounce-thieu-nien-djen-hq1302-42-detail.jpg?v=1734080914310,"Ultrabounce Run - HQ1302;Đôi giày chạy bộ thời thượng có sử dụng chất liệu tái chế.Đôi giày chạy bộ adidas này dẫn đầu về nhiều mặt. Giày mang lại cảm giác thoải mái nhờ lớp đệm Bounce siêu nhẹ. Thân giày bằng vải lưới thoáng khí giúp đôi chân luôn thoáng mát, đồng thời đế ngoài bằng cao su không lưu dấu và bám chắc sân tập cũng như mặt đường trơn trượt. Xét về phong cách, chỉ cần nhìn qua cũng thấy rằng đôi giày này bỏ xa hàng cây số.Làm từ một loạt chất liệu tái chế, thân giày có chứa tối thiểu 50% thành phần tái chế. Sản phẩm này đại diện cho một trong số rất nhiều các giải pháp của chúng tôi hướng tới chấm dứt rác thải nhựa.;Thông tin chi tiết;Có dây giày;Thân giày bằng vải lưới;Đế giữa Bounce;Lớp lót bằng vải dệt;Đế ngoài bằng cao su không lưu dấu;Thân giày có chứa tối thiểu 50% thành phần tái chế;Màu sản phẩm: Đen lõi / Trắng mây;Mã sản phẩm: HQ1302"
-7688510228986759186,Giày Adidas Chính hãng - EQ21 Run Nữ - Màu Đen | JapanSport IG5397,https://giaynhatchinhhang.vn/adidas-eq21-run-ig5397,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/giay-adidas-eq21-run-ig5397-01.jpg?v=1734075676863,1.280.000₫,2.500.000₫,adidas,"['36.5', '37', '38.5', '39', '38']",https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-eq21-run-ig5397-01.jpg?v=1734075676863;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-eq21-run-ig5397-02.jpg?v=1734075677410;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-eq21-run-ig5397-03.jpg?v=1734075677937;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-eq21-run-ig5397-04.jpg?v=1734075678247;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-eq21-run-ig5397-05.jpg?v=1734075678597;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-eq21-run-ig5397-06.jpg?v=1734075679133;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-eq21-run-ig5397-07.jpg?v=1734075679680;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-eq21-run-ig5397-08.jpg?v=1734075680193;https://bizweb.dktcdn.net/100/347/092/products/giay-adidas-eq21-run-ig5397-09.jpg?v=1734075680743,"Giày chạy bộ hiện đại được làm một phần từ vật liệu tái chế.;Đôi giày chạy bộ adidas này là sự đánh cược thắng lợi về nhiều mặt. Chúng được thiết kế để mang lại sự thoải mái nhờ lớp đệm Bounce nhẹ. Mặt trên bằng lưới thoáng khí giúp chân bạn luôn mát mẻ, trong khi đế ngoài bằng cao su không để lại dấu vết giúp bạn nổi bật trên sân và đường phố. Từ quan điểm phong cách, rõ ràng là nó cách xa phần còn lại.;Bên ngoài chứa ít nhất 50% vật liệu tái chế. Sản phẩm này chỉ là một trong những giải pháp của chúng tôi nhằm giúp chấm dứt rác thải nhựa.;THÔNG TIN SẢN PHẨM;Hệ thống buộc chốt;Lưới phía trên;Đế giữa nảy;Lớp lót bên trong bằng vải dệt;Đế cao su không đánh dấu bề mặt;Bên ngoài chứa ít nhất 50% vật liệu tái chế;Màu sản phẩm: Đen lõi / Hồng sáng / Trắng mây;Mã sản phẩm: IG5397"
958589959086078055,Giày Adidas Nữ Chính Hãng - SUPERNOVA ETERNO - Màu Đen | JapanSport IH0440,https://giaynhatchinhhang.vn/adidas-supernova-eterno-ih0440,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/1712063750865578.jpg?v=1733916804770,1.580.000₫,3.300.000₫,Adidas,"['36', '36.5', '37']",https://bizweb.dktcdn.net/100/347/092/products/1712063750865578.jpg?v=1733916804770;https://bizweb.dktcdn.net/100/347/092/products/17120637502146694.jpg?v=1733916806067;https://bizweb.dktcdn.net/100/347/092/products/17120637503512882.jpg?v=1733916807163;https://bizweb.dktcdn.net/100/347/092/products/17120637507997914.jpg?v=1733916822883;https://bizweb.dktcdn.net/100/347/092/products/17120637506583736.jpg?v=1733916827277;https://bizweb.dktcdn.net/100/347/092/products/17120637507259111.jpg?v=1733916828690;https://bizweb.dktcdn.net/100/347/092/products/17120637504377393.jpg?v=1733916828690;https://bizweb.dktcdn.net/100/347/092/products/17120637505675554.jpg?v=1733916828690,
5110009500678528630,Giày Adidas Nam Chính hãng - Ultrabounce - Đen | JapanSport HP5777,https://giaynhatchinhhang.vn/adidas-ultrabounce-japansport-hp5777,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/462653793-1108660920727834-5343317983769908009-n.jpg?v=1733814357427,1.450.000₫,2.500.000₫,Adidas,"['39', '40.5', '41', '42', '42.5', '43', '44']",https://bizweb.dktcdn.net/100/347/092/products/462653793-1108660920727834-5343317983769908009-n.jpg?v=1733814357427;https://bizweb.dktcdn.net/100/347/092/products/465533714-930413615707440-7937400028064396100-n.jpg?v=1733814361657;https://bizweb.dktcdn.net/100/347/092/products/462653735-574012955569727-115007238119876554-n.jpg?v=1733814361657;https://bizweb.dktcdn.net/100/347/092/products/470053565-639684591715112-1201914240140374962-n.jpg?v=1733814363467;https://bizweb.dktcdn.net/100/347/092/products/462648582-573118315492470-7018395403333925860-n.jpg?v=1733814363467;https://bizweb.dktcdn.net/100/347/092/products/467347801-1146014107093620-4389805237838195899-n.jpg?v=1733814366287;https://bizweb.dktcdn.net/100/347/092/products/462652662-958143702846059-3500181148224939504-n.jpg?v=1733814374330;https://bizweb.dktcdn.net/100/347/092/products/462654403-1851216828743962-560396349277025458-n.jpg?v=1733814374330;https://bizweb.dktcdn.net/100/347/092/products/467118695-488934766979694-2762906178950458590-n.jpg?v=1733814374330,"ĐÔI GIÀY CHẠY BỘ ÊM ÁI CÓ SỬ DỤNG CHẤT LIỆU TÁI CHẾ.;Bạn đã sẵn sàng nâng dần cường độ tập luyện? Đôi giày adidas này giúp bạn sải bước tiếp theo trên hành trình chạy bộ. Đệm Bounce siêu nhẹ mang đến cảm giác thoải mái và linh hoạt để trợ lực cho bạn khi tăng cường cự ly trên đường chạy hàng ngày. Đế ngoài bằng cao su bền bỉ đảm bảo độ bám trên nhiều bề mặt đa dạng để bạn tự tin sải bước.;Thông tin chi tiết;Dáng regular fit;Có dây giày;Thân giày bằng vải dệt;Đế giữa Bounce;Lớp lót bằng vải dệt;Trọng lượng: 664,8 g (size UK 8.5);Độ dày đế giữa: 9 mm (độ cao gót giày: 25 mm / độ cao mũi giày: 16 mm);Đế ngoài bằng cao su;Thân giày có chứa tối thiểu 50% thành phần tái chế;Màu sản phẩm: Đen lõi;Mã sản phẩm: HP5777"
8930483860660712318,Giày Adidas Chính hãng - Ultrabounce Run - Màu đen | JapanSport HP5787,https://giaynhatchinhhang.vn/adidas-ultrabounce-run-hp5787,https://bizweb.dktcdn.net/thumb/medium/100/347/092/products/adidas-ultrabounce-run-hp5787-01.jpg?v=1733657196560,1.380.000₫,2.400.000₫,adidas,"['36.5', '37', '38.5']",https://bizweb.dktcdn.net/100/347/092/products/adidas-ultrabounce-run-hp5787-01.jpg?v=1733657196560;https://bizweb.dktcdn.net/100/347/092/products/adidas-ultrabounce-run-hp5787-02.jpg?v=1733657197103;https://bizweb.dktcdn.net/100/347/092/products/adidas-ultrabounce-run-hp5787-03.jpg?v=1733657197427;https://bizweb.dktcdn.net/100/347/092/products/adidas-ultrabounce-run-hp5787-04.jpg?v=1733657197950;https://bizweb.dktcdn.net/100/347/092/products/adidas-ultrabounce-run-hp5787-05.jpg?v=1733657198457;https://bizweb.dktcdn.net/100/347/092/products/adidas-ultrabounce-run-hp5787-06.jpg?v=1733657198760;https://bizweb.dktcdn.net/100/347/092/products/adidas-ultrabounce-run-hp5787-07.jpg?v=1733657199310;https://bizweb.dktcdn.net/100/347/092/products/adidas-ultrabounce-run-hp5787-08.jpg?v=1733657199853;https://bizweb.dktcdn.net/100/347/092/products/adidas-ultrabounce-run-hp5787-09.jpg?v=1733657200397,"Đôi giày chạy bộ êm ái có sử dụng chất liệu tái chế.;Bạn đã sẵn sàng nâng dần cường độ tập luyện? Đôi giày adidas này giúp bạn sải bước tiếp theo trên hành trình chạy bộ. Đệm Bounce siêu nhẹ mang đến cảm giác thoải mái và linh hoạt để trợ lực cho bạn khi tăng cường cự ly trên đường chạy hàng ngày. Đế ngoài bằng cao su bền bỉ đảm bảo độ bám trên nhiều bề mặt đa dạng để bạn tự tin sải bước.;THÔNG TIN SẢN PHẨM;Dáng regular fit;Có dây giày;Thân giày bằng vải dệt;Đế giữa Bounce;Lớp lót bằng vải dệt;Trọng lượng: 585,6 g (size UK 5.5);Độ dày đế giữa: 9 mm (độ cao gót giày: 25 mm / độ cao mũi giày: 16 mm);Đế ngoài bằng cao su;Thân giày có chứa tối thiểu 50% thành phần tái chế;Màu sản phẩm: Đen lõi / Trắng mây;Mã sản phẩm: HP5787"
